
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[01:02:49.800 --> 01:02:55.800]   And that if they're given a medication that puts them in that range where they're getting it, then they're good.
[01:02:55.800 --> 01:02:58.800]   They can stop seeking it, so to speak.
[01:02:58.800 --> 01:03:01.800]   And I'm raising this now because we're talking about addiction.
[01:03:01.800 --> 01:03:05.800]   Addiction is a, you know, a pursuit of things essentially.
[01:03:05.800 --> 01:03:18.800]   And I guess what I'm saying is it seems to me that the model of ADHD that we hear about is that, you know, people can't focus, you know, their dopamine circuits are all out of whack.
[01:03:18.800 --> 01:03:24.800]   And then you put them on this dopaminergic drug and, you know, basically you get them addicted to that tunnel vision or something.
[01:03:24.800 --> 01:03:38.800]   But I have this model in mind now that what we are all seeking is to have portions of our day where we are directing our focus towards meaningful build, the things that are, you know, generative in our life, work, school, relationships, etc.
[01:03:38.800 --> 01:03:47.800]   And that whether or not it's pharmacology or exercise or what have you, that it's just about getting into this plane of consciousness.
[01:03:47.800 --> 01:03:50.800]   And I say that in no woo or abstract terms.
[01:03:50.800 --> 01:03:51.800]   Is that right?
[01:03:51.800 --> 01:04:03.800]   I mean, are we really talking about here is a failure to access enough of these neuromodulators and these medications, which we're about to talk about, are really about putting us in the realm where those neuromodulators are just more accessible?
[01:04:03.800 --> 01:04:05.800]   I'll just say I can go with that.
[01:04:05.800 --> 01:04:06.800]   Okay.
[01:04:06.800 --> 01:04:07.800]   Well, you're the expert.
[01:04:07.800 --> 01:04:15.800]   I mean, I'm putting this together based on kind of what we're talking about, like getting enough sleep to me is a way of being able to have enough arousal during the day.
[01:04:15.800 --> 01:04:22.800]   You know, exercise or these medications, just different ways of being able to access arousal.
[01:04:22.800 --> 01:04:24.800]   Like if you don't sleep, you can't access arousal during the day.
[01:04:24.800 --> 01:04:30.800]   So, okay, well, I'm going to hold that model in mind and I'm going to keep testing it to try and destroy it as we go forward.
[01:04:30.800 --> 01:04:36.800]   Let's talk about the medications since you raised those.
[01:04:36.800 --> 01:04:41.800]   And, you know, the first one I ever heard about was Ritalin.
[01:04:41.800 --> 01:04:43.800]   Let's start with Ritalin.
[01:04:43.800 --> 01:04:50.800]   How often is Ritalin used nowadays and what is Ritalin doing neurochemically?
[01:04:50.800 --> 01:04:55.800]   And what are your thoughts on Ritalin as a useful drug for childhood and adult ADHD?
[01:04:55.800 --> 01:04:57.800]   And I'm happy to repeat those questions.
[01:04:57.800 --> 01:05:10.800]   So Ritalin is, or generic methylphenidate, and there's dozens now of slow-release versions and there's even a patch, a skin patch instead of an oral version.
[01:05:10.800 --> 01:05:15.800]   Our definition of what a stimulant is, is really squishy and vague.
[01:05:15.800 --> 01:05:26.800]   In its broadest sense, it's any drug that has an effect in the body, like the sympathetic nervous system, which is a norepinephrine-driven fight-or-flight arousal system.
[01:05:26.800 --> 01:05:31.800]   So by the loosest criteria, caffeine's a stimulant.
[01:05:31.800 --> 01:05:35.800]   Wellbutrin's a stimulant, even though we classify it as an antidepressant.
[01:05:35.800 --> 01:05:40.800]   Some of the decongestants are stimulants.
[01:05:40.800 --> 01:05:48.800]   But more often when we're talking ADHD medicines, we're using stimulant more specifically for amphetamine-based products like Adderall and Vyvanse.
[01:05:48.800 --> 01:05:53.800]   And again, there's a host now of newer branded extended-release forms and methylphenidate.
[01:05:53.800 --> 01:06:02.800]   And we lump the two together, probably most ADHD experts agree with, and this is where I'm going to be disagreeing with most of them.
[01:06:02.800 --> 01:06:05.800]   I don't consider Ritalin a full stimulant.
[01:06:05.800 --> 01:06:14.800]   So the neuropharmacologists differ a little bit, but amphetamine is a strong dopamine and norepinephrine reuptake blocker.
[01:06:14.800 --> 01:06:20.800]   So it prevents what's already been released from being taken back up, so more is available longer.
[01:06:20.800 --> 01:06:26.800]   But in addition to that, amphetamine is a pretty potent, let's just say, vesicle manipulator.
[01:06:26.800 --> 01:06:32.800]   So it's actually forcing a bigger release from the vesicles when they're synaptically released.
[01:06:32.800 --> 01:06:38.800]   So it's not just that the signal lasts longer and is stronger because of that, it's a bigger signal.
[01:06:38.800 --> 01:06:47.800]   Depending on what study you look at, most of the studies suggest that methylphenidate is actually a pretty weak vesicular manipulator.
[01:06:47.800 --> 01:06:50.800]   And some studies don't find any impact there at all.
[01:06:50.800 --> 01:07:02.800]   Which means if methylphenidate is basically a norepinephrine and dopamine reuptake inhibitor, that's what Welbutrin is, that's one of the components.
[01:07:02.800 --> 01:07:14.800]   And so why I would further say, if you look at the efficacy data, how well do these work in resolving ADHD symptoms?
[01:07:14.800 --> 01:07:25.800]   All the meta-analyses lump Adderall products, amphetamine, and methylphenidate products here and say, you know, they're here because they work better.
[01:07:25.800 --> 01:07:28.800]   This is, you know, success in reducing ADHD symptoms.
[01:07:28.800 --> 01:07:39.800]   And all of our stratera, adalmoxetine, Welbutrin, I use Cymbalta a lot, modafinil, guanfacine, all these other things are down here as less effective.
[01:07:39.800 --> 01:07:48.800]   But if you actually look at any of the plots that I've looked at and separate out, methylphenidate is actually closer to the pack below.
[01:07:48.800 --> 01:07:52.800]   It's the amphetamine products are head and shoulders above everything else.
[01:07:52.800 --> 01:07:55.800]   Methylphenidate is usually at the top of the rest of the crowd.
[01:07:55.800 --> 01:08:01.800]   But if you're just looking at the data objectively, there's a clear decision point.
[01:08:01.800 --> 01:08:06.800]   So in terms of efficacy, amphetamine products are stronger.
[01:08:06.800 --> 01:08:18.800]   But in terms of some of the side, you know, the side effect that I worry most about, it's not at all common, but it's one of the horrible ones, is amphetamine-induced psychosis.
[01:08:18.800 --> 01:08:30.800]   Now that we're finally looking at that a little more closely, because for years, ADHD experts have said, yeah, it's really rare, let's not look at it at all, let's not pay attention, move along, you know, don't look.
[01:08:30.800 --> 01:08:43.800]   With amphetamine adderall products, and that's probably dose-dependent, but it's close to one out of 500 people.
[01:08:43.800 --> 01:08:45.800]   And what's, I mean, I'm going off on a tangent here, but I'll keep following it because it's an important tangent.
[01:08:45.800 --> 01:08:47.800]   It's only one out of 500 people.
[01:08:47.800 --> 01:08:55.800]   It's uncommon, but this is a really bad condition, because amphetamine-induced psychosis is a schizophrenic-like picture.
[01:08:55.800 --> 01:09:02.800]   Usually someone is really paranoid, really worried that their friends are manipulating them or the police are spying on them.
[01:09:02.800 --> 01:09:08.800]   I mean, if you drink too much alcohol, you can be batshit crazy, that's a highly technical term there.
[01:09:08.800 --> 01:09:15.800]   You can be out of touch with reality, you can be hallucinating, you can be saying all sorts of nasty things.
[01:09:15.800 --> 01:09:25.800]   But if it's alcohol-induced, you fall asleep at the end of that night, you wake up the next morning, you may feel horrible at the hangover, you're not hallucinating, you're not psychotic anymore.
[01:09:25.800 --> 01:09:29.800]   Hopefully you're regretting what you did, probably not remembering much of what you did.
[01:09:29.800 --> 01:09:31.800]   People will let you know.
[01:09:31.800 --> 01:09:40.800]   With amphetamine-induced psychosis, on the other hand, classically and characteristically and what I've seen clinically,
[01:09:40.800 --> 01:09:50.800]   it continues for days, weeks, or months after stopping the medication, which means we've changed someone's brain.
[01:09:50.800 --> 01:09:58.800]   And we don't have lots and lots of data and it's actually only come to us because people are concerned about marijuana causing a similar picture.
[01:09:58.800 --> 01:10:00.800]   So now we're studying this a little more.
[01:10:00.800 --> 01:10:09.800]   But with amphetamine-induced psychosis, about, and these are again rounding from different studies, about 20%, if you look 20 years out,
[01:10:09.800 --> 01:10:13.800]   about 20% of those people are in a permanent psychotic state still.
[01:10:13.800 --> 01:10:22.800]   So again, it's uncommon, but it's such a bad outcome that we really should be alerting people to it.
[01:10:22.800 --> 01:10:31.800]   And I've been, I saw a much higher risk of this for, I can get into it if we need a reasons in my population in San Francisco.
[01:10:31.800 --> 01:10:37.800]   But I've had people coming from all the most prominent ADHD clinics over the years who just moved to the area.
[01:10:37.800 --> 01:10:43.800]   And when I'd say this, give this as my introduction to, you know, I'm happy to continue on this, but are you aware?
[01:10:43.800 --> 01:10:46.800]   To a person they said, no one ever told me that.
[01:10:46.800 --> 01:10:54.800]   Now maybe they have ADHD and weren't listening, but it's so uniformly consistent that they didn't hear or know that that was a side effect.
[01:10:54.800 --> 01:10:57.800]   And one in 500 isn't a trivially small number?
[01:10:57.800 --> 01:10:58.800]   No, it's not trivial.
[01:10:58.800 --> 01:11:05.800]   And I mean, why I got alerted to it is my rate in San Francisco is actually higher than one out of a hundred.
[01:11:05.800 --> 01:11:10.800]   And so I'll go into, I think, a couple of different reasons.
[01:11:10.800 --> 01:11:27.800]   One is I worked with a lot of HIV positive men and we know HIV, particularly in the days before we had effective antivirals, is a virus that goes to the brain and affect, you know, there's a HIV induced dementia.
[01:11:27.800 --> 01:11:37.800]   So probably some of these people had brains that were compromised because of that, more vulnerable to a high incidence of methamphetamine.
[01:11:37.800 --> 01:11:44.800]   So methamphetamine street speed is a chemically different molecule than amphetamine as an extra methyl group.
[01:11:44.800 --> 01:11:46.800]   And an extra methyl group can mean a lot.
[01:11:46.800 --> 01:11:52.800]   So it's a cousin, but methamphetamine we know has higher rates of psychosis, higher rates of addiction.
