
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[00:40:05.660 --> 00:40:07.900]   to arrive at successful achievement of your goal,
[00:40:07.900 --> 00:40:09.700]   regardless of whether or not
[00:40:09.700 --> 00:40:13.460]   that goal is highly quantifiable, X number of dollars,
[00:40:13.460 --> 00:40:18.460]   X number of minutes to complete a mile run or swim, et cetera,
[00:40:18.460 --> 00:40:22.180]   or it's something that's a bit more nebulous
[00:40:22.180 --> 00:40:25.640]   in terms of quantifiability like conversational French.
[00:40:25.640 --> 00:40:27.900]   There's conversational French that you can learn.
[00:40:27.900 --> 00:40:30.940]   There's also conversational French that incorporates humor
[00:40:30.940 --> 00:40:32.880]   or that incorporates good humor,
[00:40:32.880 --> 00:40:36.240]   or perhaps you want to get better at writing poetry
[00:40:36.240 --> 00:40:38.320]   or simply spend time writing poetry.
[00:40:38.320 --> 00:40:40.480]   Can you quantify the quality of that poetry?
[00:40:40.480 --> 00:40:44.520]   Well, perhaps you could win a particular prize for poetry,
[00:40:44.520 --> 00:40:46.320]   but I think for most endeavors,
[00:40:46.320 --> 00:40:48.560]   they are more loosely defined
[00:40:48.560 --> 00:40:50.600]   in terms of their quantifiability.
[00:40:50.600 --> 00:40:53.340]   Now, we can always attach quantifiability
[00:40:53.340 --> 00:40:55.780]   to the ultimate end goal if we choose.
[00:40:55.780 --> 00:40:58.140]   So for instance, I could decide
[00:40:58.140 --> 00:41:00.220]   that I'm going to learn conversational French,
[00:41:00.220 --> 00:41:02.800]   and I could decide that the ultimate goal
[00:41:02.800 --> 00:41:04.300]   at the end of this 12-week period
[00:41:04.300 --> 00:41:07.700]   is to be able to have a 10-minute conversation
[00:41:07.700 --> 00:41:09.580]   with somebody who is fluent in French,
[00:41:09.580 --> 00:41:11.440]   they're native born in France,
[00:41:11.440 --> 00:41:13.740]   and that I'm going to make zero mistakes.
[00:41:13.740 --> 00:41:15.400]   And that's a pretty lofty goal.
[00:41:15.400 --> 00:41:19.340]   But the point being that if you are picking a goal
[00:41:19.340 --> 00:41:21.660]   that is not easily quantifiable,
[00:41:21.660 --> 00:41:23.780]   you want to be exceptionally precise
[00:41:23.780 --> 00:41:26.180]   about the amount of time that you are going to spend
[00:41:26.180 --> 00:41:28.640]   engaging in the specific verb actions
[00:41:28.640 --> 00:41:29.920]   that are going to allow you
[00:41:29.920 --> 00:41:31.140]   to make progress toward your goal.
[00:41:31.140 --> 00:41:32.600]   Because ultimately, whether or not
[00:41:32.600 --> 00:41:34.060]   it's a highly quantifiable goal
[00:41:34.060 --> 00:41:36.180]   or it's a more loosely quantifiable goal
[00:41:36.180 --> 00:41:38.180]   in terms of the end goal,
[00:41:38.180 --> 00:41:40.140]   the process of achieving goals
[00:41:40.140 --> 00:41:42.620]   is always going to be in the form of actions.
[00:41:42.620 --> 00:41:45.540]   And actions themselves are always quantifiable.
[00:41:45.540 --> 00:41:48.100]   It's number of hours of dedicated work
[00:41:48.100 --> 00:41:49.940]   toward that particular goal.
[00:41:49.940 --> 00:41:53.020]   A common example of an end goal that's very hard to quantify
[00:41:53.020 --> 00:41:55.260]   in terms of the end goal itself
[00:41:55.260 --> 00:41:57.140]   is the writing of a book, for instance.
[00:41:57.140 --> 00:42:00.040]   Now, you could set out to write an 800-page book,
[00:42:00.040 --> 00:42:01.740]   but most people agree that the length of the book
[00:42:01.740 --> 00:42:04.660]   should have something more or less to do with the content
[00:42:04.660 --> 00:42:05.720]   and not the other way around.
[00:42:05.720 --> 00:42:07.720]   In other words, that you don't just want to add words
[00:42:07.720 --> 00:42:09.900]   in order to achieve a certain number of pages.
[00:42:09.900 --> 00:42:13.420]   That said, most all experienced writers
[00:42:13.420 --> 00:42:15.160]   will tell you at least two things.
[00:42:15.160 --> 00:42:18.040]   They'll tell you, first, don't wait for inspiration,
[00:42:18.040 --> 00:42:21.080]   simply set a period of time each day
[00:42:21.080 --> 00:42:24.120]   that you're going to write and write X number of words
[00:42:24.120 --> 00:42:26.900]   or for X amount of time each day,
[00:42:26.900 --> 00:42:28.240]   or perhaps even just three days a week.
[00:42:28.240 --> 00:42:30.860]   But most of the experienced writers that I've spoken to
[00:42:30.860 --> 00:42:34.220]   write every single day and they write 800 words per day
[00:42:34.220 --> 00:42:36.440]   or 2,000 words per day or 500 words per day,
[00:42:36.440 --> 00:42:39.220]   whatever they can do consistently.
[00:42:39.220 --> 00:42:41.200]   They may do it for time, they may do it for words,
[00:42:41.200 --> 00:42:42.960]   but they are writing during that time.
[00:42:42.960 --> 00:42:45.840]   They're not waiting for inspiration to land on them.
[00:42:45.840 --> 00:42:48.180]   They're not trying to get optimally caffeinated
[00:42:48.180 --> 00:42:49.800]   and perhaps they didn't even sleep that well
[00:42:49.800 --> 00:42:50.640]   the night before.
[00:42:50.640 --> 00:42:52.580]   In other words, they are dedicated to engaging
[00:42:52.580 --> 00:42:57.580]   in a particular number of hours of word generating action,
[00:42:57.580 --> 00:42:59.520]   rather than trying to focus on getting
[00:42:59.520 --> 00:43:02.080]   the number one bestseller at the end
[00:43:02.080 --> 00:43:03.200]   after the book is published.
[00:43:03.200 --> 00:43:05.540]   Of course, they can wish for that number one position
[00:43:05.540 --> 00:43:08.240]   on the bestseller chart, but ultimately,
[00:43:08.240 --> 00:43:10.680]   the greatest probability of achieving that goal
[00:43:10.680 --> 00:43:14.200]   is going to come from engaging in a particular number
[00:43:14.200 --> 00:43:17.400]   of hours generating a particular number of words each day.
[00:43:17.400 --> 00:43:19.960]   So again, the highest probability of achieving our goals,
[00:43:19.960 --> 00:43:23.200]   of achieving any kind of goal is going to be
[00:43:23.200 --> 00:43:25.720]   by understanding the specific verb actions
[00:43:25.720 --> 00:43:27.980]   that we need to engage in and then quantifying
[00:43:27.980 --> 00:43:29.840]   the amount of time that we engage
[00:43:29.840 --> 00:43:31.880]   in those specific word actions
[00:43:31.880 --> 00:43:35.000]   and then simply doing those verbs.
[00:43:35.000 --> 00:43:37.520]   So up until now, we've been talking about goal setting
[00:43:37.520 --> 00:43:40.400]   and we really haven't talked about goal pursuit itself.
[00:43:40.400 --> 00:43:43.280]   So now I'd like to talk about what the scientific literature
[00:43:43.280 --> 00:43:47.780]   says is the best protocol for initiating our goal pursuit,
[00:43:47.780 --> 00:43:49.800]   for starting toward our goal.
[00:43:49.800 --> 00:43:53.440]   And to do so, we have to address a set of key questions.
[00:43:53.440 --> 00:43:55.960]   The questions you have to ask yourself are,
[00:43:55.960 --> 00:43:57.480]   do I want to pursue this goal?
[00:43:57.480 --> 00:43:59.880]   Meaning, am I highly motivated to pursue this goal
[00:43:59.880 --> 00:44:02.440]   or even mildly motivated to pursue this goal?
[00:44:02.440 --> 00:44:05.860]   Do I want to do the things involved to get this thing,
[00:44:05.860 --> 00:44:07.480]   to accomplish this thing?
[00:44:07.480 --> 00:44:09.400]   Or am I feeling resistance?
[00:44:09.400 --> 00:44:11.780]   Do I not want to pursue this goal?
[00:44:11.780 --> 00:44:15.500]   Or perhaps this is a day-to-day shift that occurs
[00:44:15.500 --> 00:44:17.540]   where some days you're really motivated
[00:44:17.540 --> 00:44:19.280]   and other days you are not.
[00:44:19.280 --> 00:44:21.260]   Now, the reason to ask yourself this set of questions
[00:44:21.260 --> 00:44:24.720]   is that the data say that there are two different strategies,
[00:44:24.720 --> 00:44:27.260]   in fact, two markedly different strategies
[00:44:27.260 --> 00:44:28.680]   that you'll want to incorporate,
[00:44:28.680 --> 00:44:30.380]   depending on whether or not you're motivated
[00:44:30.380 --> 00:44:33.440]   or you are unmotivated to pursue that particular goal,
[00:44:33.440 --> 00:44:34.480]   for whatever reason.
[00:44:34.480 --> 00:44:37.540]   And of course, there's an entire psychology to motivation
[00:44:37.540 --> 00:44:40.280]   and you could get a therapist or a coach to work with
[00:44:40.280 --> 00:44:42.360]   in order to address that underlying psychology.
[00:44:42.360 --> 00:44:44.740]   Yes, it might ladder back to childhood issues.
[00:44:44.740 --> 00:44:47.360]   It might ladder back to esteem things.
[00:44:47.360 --> 00:44:48.920]   None of that can be covered here
[00:44:48.920 --> 00:44:50.360]   in any sort of meaningful depth,
[00:44:50.360 --> 00:44:53.460]   because frankly, we each have different circumstances,
[00:44:53.460 --> 00:44:56.280]   different pasts, different psychologies.
[00:44:56.280 --> 00:44:59.120]   There are, however, some universals that we can all apply
[00:44:59.120 --> 00:45:02.580]   in order to help us get started toward our goal.
[00:45:02.580 --> 00:45:05.860]   And this is nested in this whole concept
[00:45:05.860 --> 00:45:08.600]   of whether or not we should visualize the end
[00:45:08.600 --> 00:45:10.380]   and successful completion of our goal.
[00:45:10.380 --> 00:45:13.880]   So keep the end in mind as we start off toward a goal,
[00:45:13.880 --> 00:45:16.600]   or whether or not we should incorporate a different strategy.
[00:45:16.600 --> 00:45:17.760]   Here's how it goes.
[00:45:17.760 --> 00:45:22.760]   So if you ask yourself, do I want to achieve this goal?
[00:45:22.760 --> 00:45:24.820]   And I would hope the answer is yes,
[00:45:24.820 --> 00:45:26.560]   because the overall goal should be something
[00:45:26.560 --> 00:45:27.400]   that you want to pursue.
[00:45:27.400 --> 00:45:28.600]   It should be something that you are
[00:45:28.600 --> 00:45:31.920]   deeply desiring to accomplish.
[00:45:31.920 --> 00:45:34.780]   Then you have to ask yourself next,
[00:45:34.780 --> 00:45:38.520]   do I want to do the things required to achieve that goal?
[00:45:38.520 --> 00:45:39.920]   Now, maybe you don't want to do all of them.
[00:45:39.920 --> 00:45:41.580]   You only want to do some of them,
[00:45:41.580 --> 00:45:44.100]   but given that you've now carefully quantified
[00:45:44.100 --> 00:45:45.860]   which specific actions you're going to be doing
[00:45:45.860 --> 00:45:47.440]   on which days and for how many hours
[00:45:47.440 --> 00:45:50.140]   and how many weeks for these 12-week blocks,
[00:45:50.140 --> 00:45:51.660]   you could simply ask yourself,
[00:45:51.660 --> 00:45:53.920]   do I want to do this thing today?
[00:45:53.920 --> 00:45:56.640]   And if the answer is yes, well,
[00:45:56.640 --> 00:46:00.160]   then it turns out that spending just one to three,
[00:46:00.160 --> 00:46:03.760]   maybe five minutes, but even just one minute,
[00:46:03.760 --> 00:46:07.580]   visualizing the outcome, the positive outcome, of course,
[00:46:07.580 --> 00:46:10.100]   and the feeling state that you may have,
[00:46:10.100 --> 00:46:11.200]   because of course you don't know,
[00:46:11.200 --> 00:46:13.520]   you don't have a time machine,
[00:46:13.520 --> 00:46:15.540]   you can't feel yourself into the future,
[00:46:15.540 --> 00:46:18.600]   but you can make a good guess as to how you might feel
[00:46:18.600 --> 00:46:20.280]   in the future if you accomplish that goal.
[00:46:20.280 --> 00:46:23.420]   Spending one to three, maybe five minutes
[00:46:23.420 --> 00:46:26.400]   in a sort of meditation, although sort of a visualization
[00:46:26.400 --> 00:46:28.360]   is perhaps the better way to describe it.
[00:46:28.360 --> 00:46:30.640]   Thinking about that feeling state and the outcome
[00:46:30.640 --> 00:46:32.800]   and some of the things that are going to be associated
[00:46:32.800 --> 00:46:35.320]   with that outcome turns out to be a great practice
[00:46:35.320 --> 00:46:39.040]   to engage in just prior to initiating that day's work
[00:46:39.040 --> 00:46:39.880]   toward that goal.
[00:46:39.880 --> 00:46:42.420]   However, if you arrive to your practice,
[00:46:42.420 --> 00:46:44.900]   meaning you show up to the piano, to learn piano,
[00:46:44.900 --> 00:46:46.060]   or you're sitting down to the table,
[00:46:46.060 --> 00:46:48.760]   or maybe you haven't even gotten enough motivation
[00:46:48.760 --> 00:46:52.280]   to go toward the piano or toward your notebook or computer
[00:46:52.280 --> 00:46:53.700]   or whatever landscape it is
[00:46:53.700 --> 00:46:56.420]   that you are going to be pursuing your goal within,
[00:46:56.420 --> 00:46:57.900]   and you are having, quote unquote,
[00:46:57.900 --> 00:47:01.240]   a hard time getting motivated toward that goal,
[00:47:01.240 --> 00:47:02.900]   well, then it turns out,
[00:47:02.900 --> 00:47:04.400]   what the scientific literature tells us,
[00:47:04.400 --> 00:47:08.440]   is that visualizing the end, keeping the end in mind,
[00:47:08.440 --> 00:47:11.400]   positive visualization of all the good things
[00:47:11.400 --> 00:47:13.760]   that you'll experience when you achieve that goal
[00:47:13.760 --> 00:47:17.660]   is not going to be an effective strategy to motivate you.
[00:47:17.660 --> 00:47:20.520]   Rather, if you are not feeling motivated,
[00:47:20.520 --> 00:47:22.600]   then what the scientific literature tells us
[00:47:22.600 --> 00:47:25.520]   is that you actually want to spend one to three,
[00:47:25.520 --> 00:47:29.000]   maybe five minutes visualizing failure,
[00:47:29.000 --> 00:47:31.240]   visualizing how terrible you will feel
[00:47:31.240 --> 00:47:32.660]   if you did not achieve your goal,
[00:47:32.660 --> 00:47:35.100]   visualizing severe consequences,
