
[00:00:00.040 --> 00:00:10.540]   kill
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:42:55.220]   I'm going to continue for at least 10 more years.
[00:42:55.220 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.240 --> 00:43:25.240]   I'm going to continue for at least 10 more years.
[00:43:25.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:43:55.260]   I'm going to continue for at least 10 more years.
[00:43:55.260 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.280 --> 00:44:25.280]   I'm going to continue for at least 10 more years.
[00:44:25.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:44:55.300]   I'm going to continue for at least 10 more years.
[00:44:55.300 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.320 --> 00:45:25.320]   I'm going to continue for at least 10 more years.
[00:45:25.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:45:55.340]   I'm going to continue for at least 10 more years.
[00:45:55.340 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.360 --> 00:46:25.360]   I'm going to continue for at least 10 more years.
[00:46:25.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:46:55.380]   I'm going to continue for at least 10 more years.
[00:46:55.380 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.400 --> 00:47:25.400]   I'm going to continue for at least 10 more years.
[00:47:25.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:47:55.420]   I'm going to continue for at least 10 more years.
[00:47:55.420 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.440 --> 00:48:25.440]   I'm going to continue for at least 10 more years.
[00:48:25.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:48:55.460]   I'm going to continue for at least 10 more years.
[00:48:55.460 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
[00:49:25.480 --> 00:49:25.480]   I'm going to continue for at least 10 more years.
