
[00:00:00.000 --> 00:00:04.880]   Well, good morning.
[00:26:54.960 --> 00:26:55.960]   And I think that's why we're all about.
[00:26:55.960 --> 00:26:56.960]   And I think that's why we're all about.
[00:26:56.960 --> 00:26:57.960]   And I think that's why we're all about.
[00:26:57.960 --> 00:26:58.960]   And I think that's why we're all about.
[00:26:58.960 --> 00:26:59.960]   And I think that's why we're all about.
[00:26:59.960 --> 00:27:00.960]   And I think that's why we're all about.
[00:27:00.960 --> 00:27:01.960]   And I think that's why we're all about.
[00:27:01.960 --> 00:27:02.960]   And I think that's why we're all about.
[00:27:02.960 --> 00:27:03.960]   And I think that's why we're all about.
[00:27:03.960 --> 00:27:04.960]   And I think that's why we're all about.
[00:27:04.960 --> 00:27:05.960]   And I think that's why we're all about.
[00:27:05.960 --> 00:27:06.960]   And I think that's why we're all about.
[00:27:06.960 --> 00:27:07.960]   And I think that's why we're all about.
[00:27:07.960 --> 00:27:08.960]   And I think that's why we're all about.
[00:27:08.960 --> 00:27:09.960]   And I think that's why we're all about.
[00:27:09.960 --> 00:27:10.960]   And I think that's why we're all about.
[00:27:10.960 --> 00:27:11.960]   And I think that's why we're all about.
[00:27:11.960 --> 00:27:12.960]   And I think that's why we're all about.
[00:27:12.960 --> 00:27:13.960]   And I think that's why we're all about.
[00:27:13.960 --> 00:27:14.960]   And I think that's why we're all about.
[00:27:14.960 --> 00:27:15.960]   And I think that's why we're all about.
[00:27:15.960 --> 00:27:16.960]   And I think that's why we're all about.
[00:27:16.960 --> 00:27:17.960]   And I think that's why we're all about.
[00:27:17.960 --> 00:27:18.960]   And I think that's why we're all about.
[00:27:18.960 --> 00:27:19.960]   And I think that's why we're all about.
[00:27:19.960 --> 00:27:20.960]   And I think that's why we're all about.
[00:27:20.960 --> 00:27:21.960]   And I think that's why we're all about.
[00:27:21.960 --> 00:27:22.960]   And I think that's why we're all about.
[00:27:22.960 --> 00:27:23.960]   And I think that's why we're all about.
[00:27:23.960 --> 00:27:24.960]   And I think that's why we're all about.
[00:27:24.960 --> 00:27:25.960]   And I think that's why we're all about.
[00:27:25.960 --> 00:27:26.960]   And I think that's why we're all about.
[00:27:26.960 --> 00:27:27.960]   And I think that's why we're all about.
[00:27:27.960 --> 00:27:28.960]   And I think that's why we're all about.
[00:27:28.960 --> 00:27:29.960]   And I think that's why we're all about.
[00:27:29.960 --> 00:27:30.960]   And I think that's why we're all about.
[00:27:30.960 --> 00:27:31.960]   And I think that's why we're all about.
[00:27:31.960 --> 00:27:32.960]   And I think that's why we're all about.
[00:27:32.960 --> 00:27:33.960]   And I think that's why we're all about.
[00:27:33.960 --> 00:27:34.960]   And I think that's why we're all about.
[00:27:34.960 --> 00:27:35.960]   And I think that's why we're all about.
[00:27:35.960 --> 00:27:36.960]   And I think that's why we're all about.
[00:27:36.960 --> 00:27:37.960]   And I think that's why we're all about.
[00:27:37.960 --> 00:27:38.960]   And I think that's why we're all about.
[00:27:38.960 --> 00:27:39.960]   And I think that's why we're all about.
[00:27:39.960 --> 00:27:40.960]   And I think that's why we're all about.
[00:27:40.960 --> 00:27:41.960]   And I think that's why we're all about.
[00:27:41.960 --> 00:27:42.960]   And I think that's why we're all about.
[00:27:42.960 --> 00:27:43.960]   And I think that's why we're all about.
[00:27:43.960 --> 00:27:44.960]   And I think that's why we're all about.
[00:27:44.960 --> 00:27:45.960]   And I think that's why we're all about.
[00:27:45.960 --> 00:27:46.960]   And I think that's why we're all about.
[00:27:46.960 --> 00:27:47.960]   And I think that's why we're all about.
[00:27:47.960 --> 00:27:48.960]   And I think that's why we're all about.
[00:27:48.960 --> 00:27:49.960]   And I think that's why we're all about.
[00:27:49.960 --> 00:27:50.960]   And I think that's why we're all about.
[00:27:50.960 --> 00:27:51.960]   And I think that's why we're all about.
[00:27:51.960 --> 00:27:52.960]   And I think that's why we're all about.
[00:27:52.960 --> 00:27:53.960]   And I think that's why we're all about.
[00:27:53.960 --> 00:27:54.960]   And I think that's why we're all about.
[00:27:54.960 --> 00:27:55.960]   And I think that's why we're all about.
[00:27:55.960 --> 00:27:56.960]   And I think that's why we're all about.
[00:27:56.960 --> 00:27:57.960]   And I think that's why we're all about.
[00:27:57.960 --> 00:27:58.960]   And I think that's why we're all about.
[00:27:58.960 --> 00:27:59.960]   And I think that's why we're all about.
[00:27:59.960 --> 00:28:00.960]   And I think that's why we're all about.
[00:28:00.960 --> 00:28:01.960]   And I think that's why we're all about.
[00:28:01.960 --> 00:28:02.960]   And I think that's why we're all about.
[00:28:02.960 --> 00:28:03.960]   And I think that's why we're all about.
[00:28:03.960 --> 00:28:04.960]   And I think that's why we're all about.
[00:28:04.960 --> 00:28:05.960]   And I think that's why we're all about.
[00:28:05.960 --> 00:28:06.960]   And I think that's why we're all about.
[00:28:06.960 --> 00:28:07.960]   And I think that's why we're all about.
[00:28:07.960 --> 00:28:08.960]   And I think that's why we're all about.
[00:28:08.960 --> 00:28:09.960]   And I think that's why we're all about.
[00:28:09.960 --> 00:28:10.960]   And I think that's why we're all about.
[00:28:10.960 --> 00:28:11.960]   And I think that's why we're all about.
[00:28:11.960 --> 00:28:12.960]   And I think that's why we're all about.
[00:28:12.960 --> 00:28:13.960]   And I think that's why we're all about.
[00:28:13.960 --> 00:28:14.960]   And I think that's why we're all about.
[00:28:14.960 --> 00:28:15.960]   And I think that's why we're all about.
[00:28:15.960 --> 00:28:16.960]   And I think that's why we're all about.
[00:28:16.960 --> 00:28:17.960]   And I think that's why we're all about.
[00:28:17.960 --> 00:28:18.960]   And I think that's why we're all about.
[00:28:18.960 --> 00:28:19.960]   And I think that's why we're all about.
[00:28:19.960 --> 00:28:20.960]   And I think that's why we're all about.
[00:28:20.960 --> 00:28:21.960]   And I think that's why we're all about.
[00:28:21.960 --> 00:28:22.960]   And I think that's why we're all about.
[00:28:22.960 --> 00:28:23.960]   And I think that's why we're all about.
[00:28:23.960 --> 00:28:24.960]   And I think that's why we're all about.
[00:28:24.960 --> 00:28:25.960]   And I think that's why we're all about.
[00:28:25.960 --> 00:28:26.960]   And I think that's why we're all about.
[00:28:26.960 --> 00:28:27.960]   And I think that's why we're all about.
[00:28:27.960 --> 00:28:28.960]   And I think that's why we're all about.
[00:28:28.960 --> 00:28:29.960]   And I think that's why we're all about.
[00:28:29.960 --> 00:28:30.960]   And I think that's why we're all about.
[00:28:30.960 --> 00:28:31.960]   And I think that's why we're all about.
[00:28:31.960 --> 00:28:32.960]   And I think that's why we're all about.
[00:28:32.960 --> 00:28:33.960]   And I think that's why we're all about.
[00:28:33.960 --> 00:28:34.960]   And I think that's why we're all about.
[00:28:34.960 --> 00:28:35.960]   And I think that's why we're all about.
[00:28:35.960 --> 00:28:36.960]   And I think that's why we're all about.
[00:28:36.960 --> 00:28:37.960]   And I think that's why we're all about.
[00:28:37.960 --> 00:28:38.960]   And I think that's why we're all about.
[00:28:38.960 --> 00:28:39.960]   And I think that's why we're all about.
[00:28:39.960 --> 00:28:40.960]   And I think that's why we're all about.
[00:28:40.960 --> 00:28:41.960]   And I think that's why we're all about.
[00:28:41.960 --> 00:28:42.960]   And I think that's why we're all about.
[00:28:42.960 --> 00:28:43.960]   And I think that's why we're all about.
[00:28:43.960 --> 00:28:44.960]   And I think that's why we're all about.
[00:28:44.960 --> 00:28:45.960]   And I think that's why we're all about.
[00:28:45.960 --> 00:28:46.960]   And I think that's why we're all about.
[00:28:46.960 --> 00:28:47.960]   And I think that's why we're all about.
[00:28:47.960 --> 00:28:48.960]   And I think that's why we're all about.
[00:28:48.960 --> 00:28:49.960]   And I think that's why we're all about.
[00:28:49.960 --> 00:28:50.960]   And I think that's why we're all about.
[00:28:50.960 --> 00:28:51.960]   And I think that's why we're all about.
[00:28:51.960 --> 00:28:52.960]   And I think that's why we're all about.
[00:28:52.960 --> 00:28:53.960]   And I think that's why we're all about.
[00:28:53.960 --> 00:28:54.960]   And I think that's why we're all about.
[00:28:54.960 --> 00:28:55.960]   And I think that's why we're all about.
[00:28:55.960 --> 00:28:56.960]   And I think that's why we're all about.
[00:28:56.960 --> 00:28:57.960]   And I think that's why we're all about.
[00:28:57.960 --> 00:28:58.960]   And I think that's why we're all about.
[00:28:58.960 --> 00:28:59.960]   And I think that's why we're all about.
[00:28:59.960 --> 00:29:00.960]   And I think that's why we're all about.
[00:29:00.960 --> 00:29:01.960]   And I think that's why we're all about.
[00:29:01.960 --> 00:29:02.960]   And I think that's why we're all about.
[00:29:02.960 --> 00:29:03.960]   And I think that's why we're all about.
[00:29:03.960 --> 00:29:04.960]   And I think that's why we're all about.
[00:29:04.960 --> 00:29:05.960]   And I think that's why we're all about.
[00:29:05.960 --> 00:29:06.960]   And I think that's why we're all about.
[00:29:06.960 --> 00:29:07.960]   And I think that's why we're all about.
[00:29:07.960 --> 00:29:08.960]   And I think that's why we're all about.
[00:29:08.960 --> 00:29:09.960]   And I think that's why we're all about.
[00:29:09.960 --> 00:29:10.960]   And I think that's why we're all about.
[00:29:10.960 --> 00:29:11.960]   And I think that's why we're all about.
[00:29:11.960 --> 00:29:12.960]   And I think that's why we're all about.
[00:29:12.960 --> 00:29:13.960]   And I think that's why we're all about.
[00:29:13.960 --> 00:29:14.960]   And I think that's why we're all about.
[00:29:14.960 --> 00:29:15.960]   And I think that's why we're all about.
[00:29:15.960 --> 00:29:16.960]   And I think that's why we're all about.
[00:29:16.960 --> 00:29:17.960]   And I think that's why we're all about.
[00:29:17.960 --> 00:29:18.960]   And I think that's why we're all about.
[00:29:18.960 --> 00:29:19.960]   And I think that's why we're all about.
[00:29:19.960 --> 00:29:20.960]   And I think that's why we're all about.
[00:29:20.960 --> 00:29:21.960]   And I think that's why we're all about.
[00:29:21.960 --> 00:29:22.960]   And I think that's why we're all about.
[00:29:22.960 --> 00:29:23.960]   And I think that's why we're all about.
[00:29:23.960 --> 00:29:24.960]   And I think that's why we're all about.
[00:29:24.960 --> 00:29:25.960]   And I think that's why we're all about.
[00:29:25.960 --> 00:29:26.960]   And I think that's why we're all about.
[00:29:26.960 --> 00:29:27.960]   And I think that's why we're all about.
[00:29:27.960 --> 00:29:28.960]   And I think that's why we're all about.
[00:29:28.960 --> 00:29:29.960]   And I think that's why we're all about.
[00:29:29.960 --> 00:29:30.960]   And I think that's why we're all about.
[00:29:30.960 --> 00:29:31.960]   And I think that's why we're all about.
[00:29:31.960 --> 00:29:32.960]   And I think that's why we're all about.
[00:29:32.960 --> 00:29:33.960]   And I think that's why we're all about.
[00:29:33.960 --> 00:29:34.960]   And I think that's why we're all about.
[00:29:34.960 --> 00:29:35.960]   And I think that's why we're all about.
[00:29:35.960 --> 00:29:36.960]   And I think that's why we're all about.
[00:29:36.960 --> 00:29:37.960]   And I think that's why we're all about.
[00:29:37.960 --> 00:29:38.960]   And I think that's why we're all about.
[00:29:38.960 --> 00:29:39.960]   And I think that's why we're all about.
[00:29:39.960 --> 00:29:40.960]   And I think that's why we're all about.
[00:29:40.960 --> 00:29:41.960]   And I think that's why we're all about.
[00:29:41.960 --> 00:29:42.960]   And I think that's why we're all about.
[00:29:42.960 --> 00:29:43.960]   And I think that's why we're all about.
[00:29:43.960 --> 00:29:44.960]   And I think that's why we're all about.
[00:29:44.960 --> 00:29:45.960]   And I think that's why we're all about.
[00:29:45.960 --> 00:29:46.960]   And I think that's why we're all about.
[00:29:46.960 --> 00:29:52.360]   And if you do believe the Bible is the Word of God, then what you are confessing is that
[00:29:52.360 --> 00:29:57.540]   the Bible is by definition true and reliable and certain.
[00:29:57.540 --> 00:30:01.120]   Psalm 19:7, "The Law of Yahweh is perfect.
[00:30:01.120 --> 00:30:04.780]   The testimony of Yahweh is sure."
[00:30:04.780 --> 00:30:07.640]   Psalm 93 verse 5, "Your testimonies are very faithful."
[00:30:07.640 --> 00:30:11.840]   Hebrews 6:18, "It is impossible for God to lie."
[00:30:11.840 --> 00:30:15.320]   That's really all the certainty you need.
[00:30:15.320 --> 00:30:16.940]   So turn with me to Hebrews 11.
[00:30:16.940 --> 00:30:20.700]   And we're going to spend a little time in this chapter.
[00:30:20.700 --> 00:30:26.340]   Hebrews chapter 11, this is, you know, a famous chapter about faith.
[00:30:26.340 --> 00:30:34.260]   And the very first verse in this chapter is all about faith and assurance and convictions.
