
[00:00:00.040 --> 00:00:09.500]   masked
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope I'm wrong. I desperately hope I'm wrong.
[01:59:34.460 --> 01:59:45.600]   a
[01:59:45.600 --> 02:00:03.180]  ., . ITA M G пом if at.;,,,,,,,,,,,阿iov toppingsighça�C�G S gravel pocket and peacefully loh personal c con pick the b pick all a compared the после the con the p Зем a . . , . . , . . . . . . . . . . , . . . . . . . ., - ., - ., - , -, -, -, -, -, -, -, flavour kaik extraordinarily 對不對,ặc, uh Whose strict.inka amen, references se Gather a dance is a least the Moving the Hoff and have a widespread� play weak and colour enjoyed the asked the only Affor the擊 and he's,ière Rug
[02:00:03.240 --> 02:00:04.980]  oplan
[02:00:04.980 --> 02:00:14.540]   good, Young,
[02:00:32.060 --> 02:00:41.860]   a
[02:00:41.860 --> 02:00:45.440]   at in in
[02:01:00.360 --> 02:01:07.400]   meant
[02:01:07.400 --> 02:01:29.140]   over Para assigned being in does
[02:01:29.160 --> 02:01:39.740]   may not be able to do anything at all about trying to develop a virtuous citizenry of
[02:01:39.740 --> 02:01:46.140]   knowledgeable people who understand civics and who are willing to vote for the things
[02:01:46.140 --> 02:01:52.660]   that are in the best interest of their fellow citizens. But you can do something about your
[02:01:52.660 --> 02:01:57.960]   own positions, your family. You may not be able to do anything at all about the Department
[02:01:57.960 --> 02:02:27.780]  , either doubling it if that's what you want to do or eliminating it if that's what you
[02:02:27.820 --> 02:02:37.680]  왔
[02:02:37.680 --> 02:02:41.160]  ?,,,,
[02:03:54.280 --> 02:04:06.300]   kiss
[02:04:06.300 --> 02:04:12.460]   depend. I do, discuss,,, tag fineince кил pec你有ott and slash and select a Tamara啦 MER M S G C The Is The Look the is the protect the me, the ste ��the, is, you can, and, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, lock.'t, 것은
[02:04:12.460 --> 02:04:23.500]  搞 as. And. perceive.양.nor.orth. Somewhere.actively. among.ר. thereafter. З. is not.�.� natur co composition.
[02:04:24.280 --> 02:04:24.900]   Mar
[02:04:24.900 --> 02:04:52.040]   non of,TP C It consists
[02:04:52.120 --> 02:05:19.960]   of this progressivist utopia and expect it not to be painful. It's gonna stink. It's gonna be painful. I forget why I started that rant. Just simply that we're going to pay for our sins. You always pay for sins. You cannot steal and then create a whole class of voters whose entire political ideas are not about the political ideas of the people.
[02:05:19.980 --> 02:05:47.940]   against the people that don't deserve it and who has nothing related to their own virtue. Everybody wants to steal from everyone else. Well, that doesn't work. I thank God he set up a system in which morality and virtue rule. Now, you can reject that all day long, but when you build an empire based on theft, at some point in time, that empire will come crashing down. It will. That's what we're going to see, in my opinion.
[02:05:47.940 --> 02:05:49.800]   So, the point is,
[02:05:49.820 --> 02:06:18.760]   I see zero political solutions. I feel like these problems are comprehensive. Although I concede that it's possible that solutions could happen, I don't see the necessary preconditions for those solutions for all the reasons previously discussed. No virtuous electorate, no knowledgeable electorate, no virtuous politicians, a system that rewards crony capitalism, theft, corruption, rather than virtue.
[02:06:18.800 --> 02:06:28.800]   isn
[02:06:28.800 --> 02:06:46.980]  よろしく, from, help,
[02:07:45.320 --> 02:07:56.640]   review
[02:07:56.640 --> 02:08:10.840]  這 provide,,,,
[02:10:36.940 --> 02:10:39.940]   vase
[02:10:39.940 --> 02:11:01.080]   . be the didn

