
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[00:42:21.540 --> 00:42:25.000]   The fact of the matter is that what you need are nutrients
[00:42:25.000 --> 00:42:27.820]   that support hormones and biological pathways
[00:42:27.820 --> 00:42:28.720]   that support the brain.
[00:42:28.720 --> 00:42:29.920]   That's the way to think about it.
[00:42:29.920 --> 00:42:31.180]   And I realized when people ask,
[00:42:31.180 --> 00:42:32.640]   what should I eat to support my brain?
[00:42:32.640 --> 00:42:35.720]   That's basically what they're asking in short form.
[00:42:35.720 --> 00:42:38.980]   So keeping your thyroid hormone healthy,
[00:42:38.980 --> 00:42:40.680]   at healthy levels that is,
[00:42:40.680 --> 00:42:42.500]   is going to be terrific for your brain
[00:42:42.500 --> 00:42:45.660]   because 75% of your metabolism is from your brain.
[00:42:45.660 --> 00:42:48.220]   The ability of your brain to use glucose or ketones
[00:42:48.220 --> 00:42:50.020]   for that matter is going to be aided
[00:42:50.020 --> 00:42:52.180]   by having healthy thyroid.
[00:42:52.180 --> 00:42:54.480]   So do the things, take the things,
[00:42:54.480 --> 00:42:56.340]   eat the things that are going to allow you
[00:42:56.340 --> 00:42:58.980]   to have healthy levels of thyroid hormone.
[00:42:58.980 --> 00:43:00.800]   I'm sure a number of you are out there wondering,
[00:43:00.800 --> 00:43:03.280]   do I have healthy levels of thyroid hormone?
[00:43:03.280 --> 00:43:04.840]   Those can be measured from the blood.
[00:43:04.840 --> 00:43:08.520]   There's some telltale signs of having really high thyroid
[00:43:08.520 --> 00:43:10.160]   or really low thyroid.
[00:43:10.160 --> 00:43:11.560]   And I could start listing those off.
[00:43:11.560 --> 00:43:13.560]   They're easy to find online as well.
[00:43:13.560 --> 00:43:17.320]   Things like bulging eyes, inability to maintain weight,
[00:43:17.320 --> 00:43:20.620]   shaky, anxiety, that's kind of hyperthyroidal,
[00:43:20.620 --> 00:43:22.520]   thinning of hair, this kind of thing.
[00:43:22.520 --> 00:43:26.720]   I don't want to get into diagnosing hypothyroidism
[00:43:26.720 --> 00:43:27.840]   and hyperthyroidism.
[00:43:27.840 --> 00:43:30.300]   It's just impossible 'cause you're there and I'm here
[00:43:30.300 --> 00:43:31.540]   and we're kind of shouting back and forth
[00:43:31.540 --> 00:43:34.400]   through a tunnel of video and comments.
[00:43:34.400 --> 00:43:37.120]   If you're concerned about having excessively high
[00:43:37.120 --> 00:43:39.600]   or excessively low levels of thyroid hormone,
[00:43:39.600 --> 00:43:41.960]   absolutely look up what the symptoms are,
[00:43:41.960 --> 00:43:43.880]   talk to your physician.
[00:43:43.880 --> 00:43:45.560]   And there are a number of good treatments.
[00:43:45.560 --> 00:43:47.360]   I didn't talk about prescription drugs
[00:43:47.360 --> 00:43:51.720]   that can improve symptoms related to hypo or hyperthyroid.
[00:43:51.720 --> 00:43:55.200]   Of course, they have synthesized thyroid.
[00:43:55.200 --> 00:43:57.720]   So if you don't make enough thyroid, you can take thyroid.
[00:43:57.720 --> 00:43:59.160]   It's by prescription.
[00:43:59.160 --> 00:44:01.180]   If you have too much thyroid,
[00:44:01.180 --> 00:44:03.640]   sometimes they'll take out the thyroid gland
[00:44:03.640 --> 00:44:06.240]   or they can administer drugs that will
[00:44:06.240 --> 00:44:09.240]   either block receptors or will interfere
[00:44:09.240 --> 00:44:12.120]   with some of the pathways from the brain to the pituitary
[00:44:12.120 --> 00:44:13.960]   or from the pituitary to the thyroid
[00:44:13.960 --> 00:44:16.720]   in order to adjust thyroid hormone that way.
[00:44:16.720 --> 00:44:21.120]   So there are the big guns in terms of the treatments
[00:44:21.120 --> 00:44:23.080]   for different thyroid disorders,
[00:44:23.080 --> 00:44:25.000]   but we're not talking about thyroid disorders.
[00:44:25.000 --> 00:44:28.340]   We're talking about how to get and maintain thyroid levels
[00:44:28.340 --> 00:44:31.300]   in healthy ranges and some straightforward ways to do that
[00:44:31.300 --> 00:44:33.720]   through diet and supplementation.
[00:44:33.720 --> 00:44:35.720]   There's also a lot of evidence that for people
[00:44:35.720 --> 00:44:37.600]   who menstruate, levels of thyroid hormone
[00:44:37.600 --> 00:44:40.540]   can fluctuate dramatically across the menstrual cycle.
[00:44:40.540 --> 00:44:43.820]   So that's really going to be a process of experimentation.
[00:44:43.820 --> 00:44:47.460]   I don't know that you could, in theory,
[00:44:47.460 --> 00:44:50.280]   take blood at different phases of your cycle
[00:44:50.280 --> 00:44:52.080]   and figure out whether or not your thyroid hormone
[00:44:52.080 --> 00:44:53.240]   was excessively high or low
[00:44:53.240 --> 00:44:54.680]   at different phases of the cycle.
[00:44:54.680 --> 00:44:56.520]   That's going to be pretty tough to do.
[00:44:56.520 --> 00:44:57.920]   If you have an endocrinologist
[00:44:57.920 --> 00:45:00.360]   that's willing to do that with you, terrific.
[00:45:00.360 --> 00:45:02.700]   I think most people are going to have to figure out
[00:45:02.700 --> 00:45:04.600]   how supplementing the sorts of things
[00:45:04.600 --> 00:45:07.100]   that we talked about before or getting them from foods
[00:45:07.100 --> 00:45:09.320]   relates to different aspects of their cycle.
[00:45:09.320 --> 00:45:12.260]   In general, the first half of the cycle before ovulation,
[00:45:12.260 --> 00:45:15.620]   people crave carbohydrates and sweets more related to the,
[00:45:15.620 --> 00:45:17.440]   and that makes total sense
[00:45:17.440 --> 00:45:20.340]   based on the biology of the menstrual cycle.
[00:45:20.340 --> 00:45:24.840]   Thyroid hormone is going to go up as you, as anyone,
[00:45:24.840 --> 00:45:26.820]   male or female, menstruating or not,
[00:45:26.820 --> 00:45:29.520]   increases more starchy carbohydrates.
[00:45:29.520 --> 00:45:32.320]   This is interesting because ketogenic diets
[00:45:32.320 --> 00:45:34.620]   have been shown to slightly lower thyroid levels,
[00:45:34.620 --> 00:45:37.940]   and that makes sense because in ketogenic diets,
[00:45:37.940 --> 00:45:40.160]   blood glucose levels are very low
[00:45:40.160 --> 00:45:43.900]   and thyroid hormone is secreted in large part
[00:45:43.900 --> 00:45:48.040]   in proportion to how much glucose is in the bloodstream
[00:45:48.040 --> 00:45:50.320]   and how much that glucose, excuse me,
[00:45:50.320 --> 00:45:51.760]   needs to be regulated.
[00:45:51.760 --> 00:45:54.020]   So I'm not trying to demonize the ketogenic diet.
[00:45:54.020 --> 00:45:56.380]   I think it definitely has its place.
[00:45:56.380 --> 00:45:58.640]   There are 22 studies now
[00:45:58.640 --> 00:46:01.920]   showing that it can dramatically reduce blood glucose,
[00:46:01.920 --> 00:46:03.720]   and about a third of those show
[00:46:03.720 --> 00:46:07.120]   that thyroid hormone levels are slightly reduced,
[00:46:07.120 --> 00:46:10.800]   sometimes significantly, if not more,
[00:46:10.800 --> 00:46:12.520]   in the ketogenic diet.
[00:46:12.520 --> 00:46:15.580]   That may explain, I want to highlight may,
[00:46:15.580 --> 00:46:17.800]   explain the fact that when people go back
[00:46:17.800 --> 00:46:19.280]   to a more traditional diet,
[00:46:19.280 --> 00:46:22.680]   if they've been on a ketogenic diet for a long time,
[00:46:22.680 --> 00:46:25.960]   that oftentimes they will gain weight very quickly
[00:46:25.960 --> 00:46:28.600]   as they bring carbohydrates back into their diet.
[00:46:28.600 --> 00:46:30.360]   Some people are cycling between ketogenic
[00:46:30.360 --> 00:46:32.160]   and non-ketogenic every three, four days,
[00:46:32.160 --> 00:46:33.520]   so-called cyclic ketogenic diet.
[00:46:33.520 --> 00:46:35.780]   Some people are staying ketogenic for long periods of time.
[00:46:35.780 --> 00:46:37.420]   Some people, six days on, one day off.
[00:46:37.420 --> 00:46:39.680]   So it was a huge variation there.
[00:46:39.680 --> 00:46:42.360]   The point is that carbohydrates,
[00:46:42.360 --> 00:46:43.840]   starchy carbohydrates in particular,
[00:46:43.840 --> 00:46:47.480]   support the healthy production of T3 and T4.
[00:46:47.480 --> 00:46:50.500]   And so if you're very low carbohydrate,
[00:46:50.500 --> 00:46:53.240]   you're going to have a reduction in T3 and T4.
[00:46:53.240 --> 00:46:55.160]   And so if you're going to bring carbohydrates
[00:46:55.160 --> 00:46:56.320]   back into your diet,
[00:46:56.320 --> 00:46:57.760]   then you might want to do it more gradually.
[00:46:57.760 --> 00:46:59.400]   And for those of you that menstruate
[00:46:59.400 --> 00:47:01.520]   and are craving carbohydrates
[00:47:01.520 --> 00:47:02.700]   in the early part of the cycle,
[00:47:02.700 --> 00:47:05.960]   that is actually associated with having a healthy cycle.
[00:47:05.960 --> 00:47:10.020]   If any of you have had a healthy cycle on a ketogenic diet,
[00:47:10.020 --> 00:47:10.860]   that would be interesting.
[00:47:10.860 --> 00:47:12.460]   Maybe let me know through the comments
[00:47:12.460 --> 00:47:14.400]   or point me in the direction of some research
[00:47:14.400 --> 00:47:15.500]   if you're aware of it.
[00:47:15.500 --> 00:47:16.440]   So as you can start to see,
[00:47:16.440 --> 00:47:18.080]   there's this really beautiful interplay
[00:47:18.080 --> 00:47:19.200]   between the different hormones,
[00:47:19.200 --> 00:47:21.020]   between insulin and glucose,
[00:47:21.020 --> 00:47:23.800]   between estrogen and thyroid,
[00:47:23.800 --> 00:47:28.240]   between thyroid and blood glucose and the ketogenic diets.
[00:47:28.240 --> 00:47:29.760]   It all starts to fit together
[00:47:29.760 --> 00:47:31.560]   in ways that make a lot of sense
[00:47:31.560 --> 00:47:33.640]   once you understand just kind of the core elements
[00:47:33.640 --> 00:47:34.720]   of what the hormones are
[00:47:34.720 --> 00:47:36.980]   and the variety of tissues that they work on.
[00:47:36.980 --> 00:47:38.380]   The simple version of this is
[00:47:38.380 --> 00:47:41.380]   if you haven't had a carbohydrate for a year,
[00:47:41.380 --> 00:47:44.860]   then your T3, T4 levels are going to be pretty low.
[00:47:44.860 --> 00:47:46.660]   And I'm sure there's some ketonistas out there.
[00:47:46.660 --> 00:47:47.500]   They're going to say,
[00:47:47.500 --> 00:47:50.040]   "Wait, no, thyroid hormone levels go up with keto."
[00:47:50.040 --> 00:47:52.640]   That might be true for other reasons,
[00:47:52.640 --> 00:47:55.600]   indirect reasons related to hormone pathways
[00:47:55.600 --> 00:47:58.240]   that are cascade from being in ketosis
[00:47:58.240 --> 00:48:00.000]   for long periods of time, great.
[00:48:00.000 --> 00:48:02.660]   But for most people that don't consume any carbohydrate,
[00:48:02.660 --> 00:48:04.240]   T3, T4 are going to go down.
[00:48:04.240 --> 00:48:06.480]   And when they start to consume foods
[00:48:06.480 --> 00:48:08.920]   that require thyroid metabolism
[00:48:08.920 --> 00:48:11.680]   in order to work with, to metabolize,
[00:48:11.680 --> 00:48:14.820]   then weight gain can sometimes happen more quickly.
[00:48:14.820 --> 00:48:16.520]   So it's just something to consider
[00:48:16.520 --> 00:48:19.840]   and it's something to work with carefully
[00:48:19.840 --> 00:48:23.280]   if you're going to be cyclic ketogenic, long-term ketogenic.
[00:48:23.280 --> 00:48:24.480]   And if you're not ketogenic
[00:48:24.480 --> 00:48:27.000]   and you're consuming carbohydrates
[00:48:27.000 --> 00:48:29.460]   and the three things that we talked about earlier,
[00:48:29.460 --> 00:48:31.540]   selenium, tyrosine, and iodine,
[00:48:31.540 --> 00:48:35.180]   chances are, unless there's an underlying condition there,
[00:48:35.180 --> 00:48:36.340]   that your levels of thyroid
[00:48:36.340 --> 00:48:38.180]   are going to be in healthy range.
[00:48:38.180 --> 00:48:41.100]   Next, we're going to talk about growth hormone.
[00:48:41.100 --> 00:48:43.760]   Growth hormone has received a ton of attention
[00:48:43.760 --> 00:48:45.060]   in the last 20 years.
[00:48:45.060 --> 00:48:47.320]   I actually remember when it was first sequenced.
[00:48:47.320 --> 00:48:48.160]   This was a huge deal.
[00:48:48.160 --> 00:48:50.560]   There was a huge patent drama.
[00:48:50.560 --> 00:48:52.780]   I won't mention the universities or the people involved.
[00:48:52.780 --> 00:48:56.300]   There were companies and monster patents and payouts.
[00:48:56.300 --> 00:48:57.700]   And it was really interesting.
[00:48:57.700 --> 00:48:59.820]   You can look that up online if you're interested
[00:48:59.820 --> 00:49:01.640]   in some of the scientific history.
[00:49:01.640 --> 00:49:04.460]   Growth hormone is a pretty straightforward one
[00:49:04.460 --> 00:49:05.460]   for you to understand now
[00:49:05.460 --> 00:49:09.260]   because it follows the exact same logic as thyroid hormone.
[00:49:09.260 --> 00:49:12.740]   In fact, their functions are so closely overlapping
[00:49:12.740 --> 00:49:15.820]   when we first look at the face of it
[00:49:15.820 --> 00:49:17.020]   that you're probably going to think,
[00:49:17.020 --> 00:49:18.660]   why do you have these two systems?
[00:49:18.660 --> 00:49:23.660]   So just very briefly, growth hormone releasing hormone,
[00:49:23.660 --> 00:49:25.820]   so remember, releasing means it comes from the brain,
[00:49:25.820 --> 00:49:28.100]   comes from the brain and tells the pituitary
[00:49:28.100 --> 00:49:29.580]   to release growth hormone.
[00:49:29.580 --> 00:49:31.740]   And then growth hormone is released into the bloodstream
[00:49:31.740 --> 00:49:34.000]   where it goes and acts on a ton of tissues,
[00:49:34.000 --> 00:49:38.380]   muscle, ligaments, bone, fat, et cetera,
[00:49:38.380 --> 00:49:39.940]   to increase metabolism.
[00:49:39.940 --> 00:49:43.420]   It sounds just like thyroid hormone
[00:49:43.420 --> 00:49:44.780]   and they do work in parallel.
[00:49:44.780 --> 00:49:46.020]   And that's why we've lumped them together
[00:49:46.020 --> 00:49:46.860]   in the same episode.
[00:49:46.860 --> 00:49:50.400]   They increase metabolism and repair and growth of tissues.
[00:49:50.400 --> 00:49:54.740]   A conversation about growth hormone would be incomplete
[00:49:54.740 --> 00:49:56.620]   if we didn't talk about the kind of extremes.
[00:49:56.620 --> 00:49:58.140]   There are certain people who are born
[00:49:58.140 --> 00:50:00.200]   that don't make enough growth hormone
[00:50:00.200 --> 00:50:03.060]   and they end up very short in stature.
