
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:23:02.160 --> 01:23:06.780]   If you think you have ADD or ADHD,
[01:23:06.780 --> 01:23:09.240]   see a clinician, but you should also ask yourself,
[01:23:09.240 --> 01:23:11.200]   are you giving up the best period of focus
[01:23:11.200 --> 01:23:13.060]   that you have each day naturally
[01:23:13.060 --> 01:23:16.400]   to some other thing like social media
[01:23:16.400 --> 01:23:19.080]   or some other activity that doesn't serve you well?
[01:23:19.080 --> 01:23:22.880]   Or are you devoting that period to the opportunity to learn?
[01:23:22.880 --> 01:23:25.200]   You should also ask yourself
[01:23:25.200 --> 01:23:27.640]   whether or not you're trying to focus too much
[01:23:27.640 --> 01:23:29.360]   for too long during the day.
[01:23:29.360 --> 01:23:33.320]   I know some very high-performing individuals,
[01:23:33.320 --> 01:23:36.040]   very high-performing in a variety of contexts,
[01:23:36.040 --> 01:23:37.940]   and none of them are focused all day long.
[01:23:37.940 --> 01:23:40.140]   Many of them take walks down the hallway,
[01:23:40.140 --> 01:23:41.420]   sometimes mumbling to themselves
[01:23:41.420 --> 01:23:42.920]   or not paying attention to anything else.
[01:23:42.920 --> 01:23:45.080]   They go for bike rides, they take walks.
[01:23:45.080 --> 01:23:47.380]   They are not trying to engage their mind
[01:23:47.380 --> 01:23:49.840]   at maximum focus all the time.
[01:23:49.840 --> 01:23:51.960]   Very few people do that
[01:23:51.960 --> 01:23:54.580]   because we learn best in these 90-minute bouts
[01:23:54.580 --> 01:23:56.640]   inside of one of these ultradian cycles.
[01:23:56.640 --> 01:23:59.760]   And I should repeat again that within that 90-minute cycle,
[01:23:59.760 --> 01:24:01.320]   you should not expect yourself to focus
[01:24:01.320 --> 01:24:03.360]   for the entire period of one 90-minute cycle.
[01:24:03.360 --> 01:24:04.840]   The beginning and end are going to be
[01:24:04.840 --> 01:24:06.820]   a little bit flickering in and out of focus.
[01:24:06.820 --> 01:24:09.020]   How do you know when one of these 90-minute cycles
[01:24:09.020 --> 01:24:10.480]   is starting?
[01:24:10.480 --> 01:24:11.500]   Well, typically when you wake up
[01:24:11.500 --> 01:24:13.080]   is the beginning of the first 90-minute cycle,
[01:24:13.080 --> 01:24:14.800]   but it's not down to the minute.
[01:24:14.800 --> 01:24:17.100]   You'll be able to tap into your sense
[01:24:17.100 --> 01:24:19.360]   of these 90-minute cycles as you start to engage
[01:24:19.360 --> 01:24:22.400]   in these learning practices, should you choose.
[01:24:22.400 --> 01:24:24.820]   And then of course, getting some non-sleep deep rest
[01:24:24.820 --> 01:24:27.040]   or just deliberate disengagement,
[01:24:27.040 --> 01:24:30.040]   such as walking or running
[01:24:30.040 --> 01:24:33.320]   or just sitting, eyes closed or eyes open,
[01:24:33.320 --> 01:24:35.520]   kind of mindlessly, it might seem in a chair,
[01:24:35.520 --> 01:24:36.880]   just letting your thoughts move around
[01:24:36.880 --> 01:24:39.540]   after a learning bout will accelerate
[01:24:39.540 --> 01:24:41.440]   the rate of plasticity that's been shown
[01:24:41.440 --> 01:24:43.460]   in quality peer-reviewed studies.
[01:24:43.460 --> 01:24:46.840]   And then of course, deep sleep.
[01:24:46.840 --> 01:24:49.880]   And so what we can start to see is that
[01:24:49.880 --> 01:24:54.880]   plasticity is your natural right early in life,
[01:24:54.880 --> 01:24:57.840]   but after about age 25,
[01:24:57.840 --> 01:25:00.440]   you have to do some work in order to access it.
[01:25:00.440 --> 01:25:03.260]   But fortunately, these beautiful experiments
[01:25:03.260 --> 01:25:06.340]   of Hubel and Wiesel and Merzenich and Weinberger and others
[01:25:06.340 --> 01:25:08.980]   point in the direction of what allows us
[01:25:08.980 --> 01:25:10.400]   to achieve plasticity.
[01:25:10.400 --> 01:25:12.600]   It points to the neurochemicals and the circuits.
[01:25:12.600 --> 01:25:14.800]   And we now have behavioral protocols
[01:25:14.800 --> 01:25:16.040]   that allow us to do that.
[01:25:16.040 --> 01:25:19.700]   I also really want to emphasize
[01:25:19.700 --> 01:25:23.740]   that there's an entire other aspect of behavioral practices
[01:25:23.740 --> 01:25:26.220]   that will allow us to engage in plasticity,
[01:25:26.220 --> 01:25:29.880]   that don't involve intense focus and emotionality,
[01:25:29.880 --> 01:25:32.600]   but involve a lot of repetition.
[01:25:32.600 --> 01:25:35.900]   So there's another entire category of plasticity
[01:25:35.900 --> 01:25:40.120]   that involves doing what seemed like almost mundane things,
[01:25:40.120 --> 01:25:44.120]   but doing them over and over again, repeatedly,
[01:25:44.120 --> 01:25:47.160]   and incorporating the reward system that involves dopamine.
[01:25:47.160 --> 01:25:49.120]   So today I talked about the kind of plasticity
[01:25:49.120 --> 01:25:50.740]   that comes from extreme focus.
[01:25:50.740 --> 01:25:53.480]   You would get that extreme focus and alertness naturally
[01:25:53.480 --> 01:25:56.280]   through a hard or difficult event that you didn't want.
[01:25:56.280 --> 01:25:57.480]   That's the kind of stinger,
[01:25:57.480 --> 01:25:59.100]   but your brain is designed to keep you safe.
[01:25:59.100 --> 01:26:01.180]   So it wants to get one trial learning
[01:26:01.180 --> 01:26:03.000]   from things like touching a hot stove
[01:26:03.000 --> 01:26:05.360]   or engaging with a really horrible person.
[01:26:05.360 --> 01:26:12.400]   You can get incredible plasticity of positive experiences
[01:26:12.400 --> 01:26:15.980]   of things that you want by engaging this high focus regime
[01:26:15.980 --> 01:26:18.420]   and then rest, non-sleep deep rest and sleep.
[01:26:18.420 --> 01:26:21.540]   And there's another aspect of plasticity
[01:26:21.540 --> 01:26:24.380]   which we will explore next episode,
[01:26:24.380 --> 01:26:27.980]   as well as when we explore movement-based practices
[01:26:27.980 --> 01:26:32.520]   for enhancing plasticity and plasticity of movement itself.
[01:26:32.520 --> 01:26:35.860]   And those are not of the high attention,
[01:26:35.860 --> 01:26:40.160]   kind of high emotionality or in the intensity
[01:26:40.160 --> 01:26:42.360]   of the experiences that I described today.
[01:26:42.360 --> 01:26:45.940]   Those are more about repetition and reward and repeat.
[01:26:45.940 --> 01:26:47.760]   Repetition, reward, repeat.
[01:26:47.760 --> 01:26:51.380]   And they are used for a distinctly different category
[01:26:51.380 --> 01:26:54.640]   of behavioral change, more of which relate to habits
[01:26:54.640 --> 01:26:58.720]   as opposed to learning of particular types of information
[01:26:58.720 --> 01:27:03.720]   that allow us to perform physically, cognitively
[01:27:03.720 --> 01:27:06.560]   or adjust our emotional system.
[01:27:06.560 --> 01:27:07.400]   So I'm going to stop there.
[01:27:07.400 --> 01:27:09.680]   I'm sure there are a lot of questions.
[01:27:09.680 --> 01:27:11.920]   Please put your questions in the comment section below
[01:27:11.920 --> 01:27:13.920]   and please remember that this entire month
[01:27:13.920 --> 01:27:16.080]   we're going to be exploring neuroplasticity.
[01:27:16.080 --> 01:27:20.440]   So this discussion/lecture,
[01:27:20.440 --> 01:27:21.920]   I wish it was more of a back and forth,
[01:27:21.920 --> 01:27:23.820]   but this is what the format offers us.
[01:27:24.640 --> 01:27:27.340]   So please do put your questions in the comment section
[01:27:27.340 --> 01:27:30.460]   and I will address them in the other episodes coming soon
[01:27:30.460 --> 01:27:32.440]   on neuroplasticity.
[01:27:32.440 --> 01:27:35.620]   As I say that, I'm reminded that many of you
[01:27:35.620 --> 01:27:38.660]   are listening to this on Apple or Spotify
[01:27:38.660 --> 01:27:42.020]   and therefore there isn't an opportunity to leave comments
[01:27:42.020 --> 01:27:44.780]   aside from the rating section on Apple.
[01:27:44.780 --> 01:27:48.320]   So if you have specific topics related to neuroplasticity
[01:27:48.320 --> 01:27:49.660]   that you would like me to cover
[01:27:49.660 --> 01:27:51.800]   in the subsequent episodes this month,
[01:27:51.800 --> 01:27:54.660]   please go to the YouTube, subscribe,
[01:27:54.660 --> 01:27:57.080]   but as well, please put your question
[01:27:57.080 --> 01:27:58.840]   in the comment section for this episode
[01:27:58.840 --> 01:28:01.680]   and I'll be sure to read them and respond.
[01:28:01.680 --> 01:28:03.540]   Many of you have very graciously asked
[01:28:03.540 --> 01:28:06.720]   how you can help support the Huberman Lab Podcast.
[01:28:06.720 --> 01:28:10.320]   Best way to do that is to subscribe on YouTube.
[01:28:10.320 --> 01:28:12.400]   You might want to also hit the notification button
[01:28:12.400 --> 01:28:15.440]   so that you don't miss any upcoming episodes.
[01:28:15.440 --> 01:28:16.640]   Leave a comment.
[01:28:16.640 --> 01:28:18.200]   As well, if you go to Apple,
[01:28:18.200 --> 01:28:20.140]   you can give us a five-star rating
[01:28:20.140 --> 01:28:21.440]   and there's a place there
[01:28:21.440 --> 01:28:23.180]   where also you can leave a comment.
[01:28:23.180 --> 01:28:24.920]   And if you prefer to listen on Spotify,
[01:28:24.920 --> 01:28:27.400]   subscribe and download on Spotify.
[01:28:27.400 --> 01:28:30.500]   In addition, it's always helpful if you recommend the podcast
[01:28:30.500 --> 01:28:32.280]   to your friends and family and others
[01:28:32.280 --> 01:28:34.960]   who you think might benefit from the information.
[01:28:34.960 --> 01:28:38.000]   And as well, please check out our sponsors.
[01:28:38.000 --> 01:28:40.040]   That's a great way to help us.
[01:28:40.040 --> 01:28:42.120]   Today and in previous episodes,
[01:28:42.120 --> 01:28:44.680]   I've talked a number of times about supplements.
[01:28:44.680 --> 01:28:47.200]   I'm very pleased that we're partnering with Thorne,
[01:28:47.200 --> 01:28:49.840]   T-H-O-R-N-E supplements
[01:28:49.840 --> 01:28:53.120]   because Thorne has the very high levels of stringency
[01:28:53.120 --> 01:28:56.160]   in terms of product quality and precision
[01:28:56.160 --> 01:28:59.880]   about how much of given supplements are in the bottle,
[01:28:59.880 --> 01:29:00.800]   which is vital.
[01:29:00.800 --> 01:29:02.640]   And not all supplement companies
[01:29:02.640 --> 01:29:05.320]   have stood up to the test on that one.
[01:29:05.320 --> 01:29:08.560]   If you want to check out Thorne and go to Thorne,
[01:29:08.560 --> 01:29:13.560]   that's T-H-O-R-N-E.com/u/huberman.
[01:29:13.560 --> 01:29:14.960]   And if you do that,
[01:29:14.960 --> 01:29:18.440]   you'll get 20% off any supplements that you purchase.
[01:29:18.440 --> 01:29:21.640]   I've also listed there a gallery of supplements that I take,
[01:29:21.640 --> 01:29:23.320]   including magnesium glycinate.
[01:29:23.320 --> 01:29:24.840]   I know in previous episodes,
[01:29:24.840 --> 01:29:27.000]   I talked about magnesium threonate
[01:29:27.000 --> 01:29:28.800]   as a sleep aid that I take.
[01:29:28.800 --> 01:29:31.560]   Magnesium glycinate and magnesium threonate
[01:29:31.560 --> 01:29:33.840]   are essentially interchangeable.
[01:29:33.840 --> 01:29:35.280]   Thanks so much for your time and attention.
[01:29:35.280 --> 01:29:38.120]   And as always, thank you for your interest in science.
[01:29:38.120 --> 01:29:40.700]   [upbeat music]
[01:29:40.700 --> 01:29:43.280]   (upbeat music)

